Steps,HeartRate,Calories,SleepHours,ScreenTime,StressLevel
1963,115,1572,9.118056520389366,4.633597036944371,63.54
1536,109,1561,8.344225638754937,8.761423460718465,64.44
14891,71,3340,7.313560892049123,2.62956609204368,18.36
8340,119,2544,5.3223257215471325,5.898130818493757,51.82
8179,85,1523,9.397669529721327,9.554953347493807,44.3
8967,100,1774,5.14481700315163,6.628578668923714,44.72
13415,95,1935,4.715941531942587,8.352716054273886,43.49
12871,82,2415,6.1529246827194966,6.882046529906735,28.14
13379,102,2895,3.8410434242743308,8.554337771841013,54.47
12916,65,3107,9.370966788030746,9.500390918607193,32.73
9734,128,1918,7.030601338498549,3.4562955477946313,39.51
1845,102,1980,6.8417125499850515,2.5269497313104696,47.16
12795,84,2219,7.434777679398319,5.355916752992859,18.79
6777,77,2603,6.48214188666324,7.316761841417943,34.51
4036,121,2626,3.6923811025672495,3.044721278639945,67.93
6947,72,1863,7.17386773304238,1.0369130538715037,18.55
3494,102,2972,7.797043261738584,4.086416042530348,47.82
13677,87,1210,6.000494363744319,9.719734019210096,41.26
3719,77,3434,8.043773432427157,7.25470714545262,46.08
2884,118,2238,4.8620077960305235,4.611928995471016,63.05
13330,119,1784,4.827659546397104,2.733184876121563,45.95
5349,122,2275,4.468501926125444,4.204807063792723,60.24
12393,116,2574,5.731968558734971,2.5285548997112315,39.51
6179,110,2651,8.582072212334502,1.9567523918165626,42.8
11902,115,3054,8.467472372894386,9.160681353152984,48.72
7610,86,2989,5.796945247781023,9.978853045379262,46.67
7430,91,1942,7.034712415881419,2.477029956362113,27.74
8154,68,2976,7.8248978988494935,1.4907030299045174,17.87
14828,127,1403,4.947240647768138,3.9675799643159113,53.56
11145,105,2276,4.508846515368482,5.154932626852738,42.56
7488,126,2173,9.332575959273866,2.84339122368269,48.2
5737,85,2598,7.205343879257711,3.712824206187026,31.48
7525,67,3065,9.388494331001983,2.8078366212249195,29.5
4850,65,2499,5.526535922793375,7.9683451158920615,39.14
1689,83,2254,7.7181901998447895,7.413201489225347,43.26
14564,107,2358,4.835621819247426,6.7145636418488355,44.75
11142,104,1304,5.067201027643478,4.484960713712843,44.64
6175,72,1452,6.571412727617744,9.181368471828124,38.87
14774,128,1494,5.417708753048427,9.72579287381518,59.57
9648,84,2381,4.505729383043507,2.562753813628708,31.37
6078,79,1748,5.077284211935956,3.0071137727069024,38.05
11322,125,2977,3.7144903667951876,5.730679252003327,61.36
13168,104,1498,7.72654172886492,1.8212551235402077,28.12
14410,106,2948,6.45269994251517,4.928035589408015,38.1
13436,122,3043,4.065458398427154,6.236121382999391,59.58
6448,114,1300,4.530163958770947,5.698662140235998,62.34
2179,78,2974,4.115207228675864,3.9781772477022344,56.11
13477,94,2073,7.175556849655258,5.882012254694861,25.99
12757,112,1291,4.065262181674963,9.62920858832963,60.9
10074,85,1646,8.025693998211295,2.8541566386223844,21.89
7406,73,1308,3.623065515922347,6.893482225546033,48.64
